"id";"numbering";"parent_id";"section_id";"name";"level";"order";"page_type";"link";"notes";"url_slug";"meta_title";"meta_description";"meta_focus_keyword";"meta_robots";"canonical_url";"alternate_url";"content_status"
"1196";"44.";"";"1";"getting started on demand";"1";"44";"";"";"";"getting-started-on-demand";"getting started on demand | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1200";"45.";"";"1";"graduate toolkit";"1";"45";"";"";"";"graduate-toolkit";"graduate toolkit | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1204";"46.";"";"1";"icg research software engineers";"1";"46";"";"";"";"icg-research-software-engineers";"icg research software engineers | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1208";"47.";"";"1";"london campus";"1";"47";"";"";"";"london-campus";"london campus | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1212";"48.";"";"1";"louise test content page";"1";"48";"";"";"";"louise-test-content-page";"louise test content page | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1215";"49.";"";"1";"ma graphic design illustration and visual communication";"1";"49";"";"";"";"ma-graphic-design-illustration-and-visual-communication";"ma graphic design illustration and visual communication | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1218";"50.";"";"1";"molecular beam epitaxy laboratory";"1";"50";"";"";"";"molecular-beam-epitaxy-laboratory";"molecular beam epitaxy laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1221";"51.";"";"1";"news events and blogs";"1";"51";"";"";"";"news-events-and-blogs";"news events and blogs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"113";"51.1.";"1221";"1";"alzheimers drugs offer little benefit major review finds and the reasons go deeper than the science";"2";"1";"";"";"";"alzheimers-drugs-offer-little-benefit-major-review-finds-and-the-reasons-go-deeper-than-the-science";"alzheimers drugs offer little benefit major review finds and the reasons go deeper than the science | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"305";"51.2.";"1221";"1";"applications open for new phd studentship about subaltern cultures and identities in global seafaring 1880 1950";"2";"2";"";"";"";"applications-open-for-new-phd-studentship-about-subaltern-cultures-and-identities-in-global-seafaring-1880-1950";"applications open for new phd studentship about subaltern cultures and identities in global seafaring 1880 1950 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"451";"51.3.";"1221";"1";"apply now for phd studentship about the port city of mombasa kenya as part of the sail to steam carbon to green project";"2";"3";"";"";"";"apply-now-for-phd-studentship-about-the-port-city-of-mombasa-kenya-as-part-of-the-sail-to-steam-carbon-to-green-project";"apply now for phd studentship about the port city of mombasa kenya as part of the sail to steam carbon to green project | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"567";"51.4.";"1221";"1";"blogs";"2";"4";"";"";"";"blogs";"blogs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"112";"51.4.1.";"567";"1";"academic expertise";"3";"1";"";"";"";"academic-expertise";"academic expertise | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"304";"51.4.2.";"567";"1";"[Other categories]";"3";"2";"";"";"";"other-categories";"[Other categories] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"111";"51.4.2.1.";"304";"1";"a 1930s movement wanted to merge the us canada and greenland heres why it has modern resonances";"4";"1";"";"";"";"a-1930s-movement-wanted-to-merge-the-us-canada-and-greenland-heres-why-it-has-modern-resonances";"a 1930s movement wanted to merge the us canada and greenland heres why it has modern resonances | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"450";"51.4.3.";"567";"1";"[Other posts]";"3";"3";"";"";"";"other-posts";"[Other posts] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"655";"51.5.";"1221";"1";"events";"2";"5";"";"";"";"events";"events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"110";"51.5.1.";"655";"1";"[Event pages]";"3";"1";"";"";"";"event-pages";"[Event pages] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"726";"51.6.";"1221";"1";"find an expert";"2";"6";"";"";"";"find-an-expert";"find an expert | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"785";"51.7.";"1221";"1";"news";"2";"7";"";"";"";"news";"news | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"109";"51.7.1.";"785";"1";"[News posts]";"3";"1";"";"";"";"news-posts";"[News posts] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"827";"51.8.";"1221";"1";"podcasts";"2";"8";"";"";"";"podcasts";"podcasts | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"108";"51.8.1.";"827";"1";"beyond the classroom real stories of alumni success";"3";"1";"";"";"";"beyond-the-classroom-real-stories-of-alumni-success";"beyond the classroom real stories of alumni success | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"303";"51.8.2.";"827";"1";"life solved";"3";"2";"";"";"";"life-solved";"life solved | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"107";"51.8.2.1.";"303";"1";"dr karl bell discusses the perilous deep his new book about the supernatural history of the atlantic";"4";"1";"";"";"";"dr-karl-bell-discusses-the-perilous-deep-his-new-book-about-the-supernatural-history-of-the-atlantic";"dr karl bell discusses the perilous deep his new book about the supernatural history of the atlantic | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"302";"51.8.2.2.";"303";"1";"extraordinary logistics for d day and new maritime projects discussed in podcast";"4";"2";"";"";"";"extraordinary-logistics-for-d-day-and-new-maritime-projects-discussed-in-podcast";"extraordinary logistics for d day and new maritime projects discussed in podcast | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"449";"51.8.2.3.";"303";"1";"launch of new maritime podcast from the university of portsmouth";"4";"3";"";"";"";"launch-of-new-maritime-podcast-from-the-university-of-portsmouth";"launch of new maritime podcast from the university of portsmouth | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"566";"51.8.2.4.";"303";"1";"podcast explores the unique port city of portsmouth from banana imports to conserving hms victory";"4";"4";"";"";"";"podcast-explores-the-unique-port-city-of-portsmouth-from-banana-imports-to-conserving-hms-victory";"podcast explores the unique port city of portsmouth from banana imports to conserving hms victory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"654";"51.8.2.5.";"303";"1";"podcast focuses on shipping and energy transitions from sail to steam and to the green technologies of the future";"4";"5";"";"";"";"podcast-focuses-on-shipping-and-energy-transitions-from-sail-to-steam-and-to-the-green-technologies-of-the-future";"podcast focuses on shipping and energy transitions from sail to steam and to the green technologies of the future | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"725";"51.8.2.6.";"303";"1";"professor brad beaven discusses the devils highway his new book about londons sailortown";"4";"6";"";"";"";"professor-brad-beaven-discusses-the-devils-highway-his-new-book-about-londons-sailortown";"professor brad beaven discusses the devils highway his new book about londons sailortown | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"448";"51.8.3.";"827";"1";"port cities and maritime cultures podcast";"3";"3";"";"";"";"port-cities-and-maritime-cultures-podcast";"port cities and maritime cultures podcast | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"565";"51.8.4.";"827";"1";"putting parenting shaming on the naughty step";"3";"4";"";"";"";"putting-parenting-shaming-on-the-naughty-step";"putting parenting shaming on the naughty step | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"653";"51.8.5.";"827";"1";"sail to steam carbon to green learning from past energy transitions";"3";"5";"";"";"";"sail-to-steam-carbon-to-green-learning-from-past-energy-transitions";"sail to steam carbon to green learning from past energy transitions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"724";"51.8.6.";"827";"1";"saving seasides why countries need coastal communities";"3";"6";"";"";"";"saving-seasides-why-countries-need-coastal-communities";"saving seasides why countries need coastal communities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"784";"51.8.7.";"827";"1";"smart textile design for womens bodies ft dr jenny burbage";"3";"7";"";"";"";"smart-textile-design-for-womens-bodies-ft-dr-jenny-burbage";"smart textile design for womens bodies ft dr jenny burbage | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"826";"51.8.8.";"827";"1";"sport saving our seas";"3";"8";"";"";"";"sport-saving-our-seas";"sport saving our seas | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"861";"51.8.9.";"827";"1";"the academic imprisoned for his research";"3";"9";"";"";"";"the-academic-imprisoned-for-his-research";"the academic imprisoned for his research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"885";"51.8.10.";"827";"1";"the history of the horror genre";"3";"10";"";"";"";"the-history-of-the-horror-genre";"the history of the horror genre | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"906";"51.8.11.";"827";"1";"the history of the weekend should they be longer";"3";"11";"";"";"";"the-history-of-the-weekend-should-they-be-longer";"the history of the weekend should they be longer | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"927";"51.8.12.";"827";"1";"the realities of radiation and addressing fukushima fake news";"3";"12";"";"";"";"the-realities-of-radiation-and-addressing-fukushima-fake-news";"the realities of radiation and addressing fukushima fake news | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"944";"51.8.13.";"827";"1";"the reality of csi";"3";"13";"";"";"";"the-reality-of-csi";"the reality of csi | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"960";"51.8.14.";"827";"1";"the science of smells";"3";"14";"";"";"";"the-science-of-smells";"the science of smells | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"974";"51.8.15.";"827";"1";"the unstoppable evolution of the english language";"3";"15";"";"";"";"the-unstoppable-evolution-of-the-english-language";"the unstoppable evolution of the english language | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"987";"51.8.16.";"827";"1";"ufos or uf nos";"3";"16";"";"";"";"ufos-or-uf-nos";"ufos or uf nos | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"999";"51.8.17.";"827";"1";"what happened during the fourth session of the global plastics treaty";"3";"17";"";"";"";"what-happened-during-the-fourth-session-of-the-global-plastics-treaty";"what happened during the fourth session of the global plastics treaty | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1011";"51.8.18.";"827";"1";"what will happen when theres no water left to drink";"3";"18";"";"";"";"what-will-happen-when-theres-no-water-left-to-drink";"what will happen when theres no water left to drink | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1022";"51.8.19.";"827";"1";"when will the cost of living crisis end";"3";"19";"";"";"";"when-will-the-cost-of-living-crisis-end";"when will the cost of living crisis end | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1032";"51.8.20.";"827";"1";"who polices the police";"3";"20";"";"";"";"who-polices-the-police";"who polices the police | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1042";"51.8.21.";"827";"1";"will architecture save the world";"3";"21";"";"";"";"will-architecture-save-the-world";"will architecture save the world | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"860";"51.9.";"1221";"1";"press and media";"2";"9";"";"";"";"press-and-media";"press and media | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"106";"51.9.1.";"860";"1";"institutional statements in response to conflict crisis or natural disaster";"3";"1";"";"";"";"institutional-statements-in-response-to-conflict-crisis-or-natural-disaster";"institutional statements in response to conflict crisis or natural disaster | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"884";"51.10.";"1221";"1";"webinars";"2";"10";"";"";"";"webinars";"webinars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"105";"51.10.1.";"884";"1";"beyond the classroom";"3";"1";"";"";"";"beyond-the-classroom";"beyond the classroom | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"301";"51.10.2.";"884";"1";"research futures";"3";"2";"";"";"";"research-futures";"research futures | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1223";"52.";"";"1";"open experience days thanks for booking";"1";"52";"";"";"";"open-experience-days-thanks-for-booking";"open experience days thanks for booking | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1225";"53.";"";"1";"postgrad research degrees webinar series";"1";"53";"";"";"";"postgrad-research-degrees-webinar-series";"postgrad research degrees webinar series | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1227";"54.";"";"1";"postgraduate bal appointment";"1";"54";"";"";"";"postgraduate-bal-appointment";"postgraduate bal appointment | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1229";"55.";"";"1";"postgraduate bal appointment thank you";"1";"55";"";"";"";"postgraduate-bal-appointment-thank-you";"postgraduate bal appointment thank you | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1231";"56.";"";"1";"postgraduate research webinar series on demand";"1";"56";"";"";"";"postgraduate-research-webinar-series-on-demand";"postgraduate research webinar series on demand | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1233";"57.";"";"1";"postgraduate virtual event";"1";"57";"";"";"";"postgraduate-virtual-event";"postgraduate virtual event | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1235";"58.";"";"1";"re connecting portsmouth";"1";"58";"";"";"";"re-connecting-portsmouth";"re connecting portsmouth | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1237";"59.";"";"1";"research";"1";"59";"";"";"";"research";"research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"104";"59.1.";"1237";"1";"cybercrime and cybersecurity group";"2";"1";"";"";"";"cybercrime-and-cybersecurity-group";"cybercrime and cybersecurity group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"300";"59.2.";"1237";"1";"decolonising spaces";"2";"2";"";"";"";"decolonising-spaces";"decolonising spaces | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"447";"59.3.";"1237";"1";"economic crime research group";"2";"3";"";"";"";"economic-crime-research-group";"economic crime research group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"564";"59.4.";"1237";"1";"fellowships";"2";"4";"";"";"";"fellowships";"fellowships | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"652";"59.5.";"1237";"1";"forensic science group";"2";"5";"";"";"";"forensic-science-group";"forensic science group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"723";"59.6.";"1237";"1";"institute of cosmology and gravitation";"2";"6";"";"";"";"institute-of-cosmology-and-gravitation";"institute of cosmology and gravitation | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"103";"59.6.1.";"723";"1";"institute of cosmology and gravitation staff";"3";"1";"";"";"";"institute-of-cosmology-and-gravitation-staff";"institute of cosmology and gravitation staff | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"299";"59.6.2.";"723";"1";"research with us";"3";"2";"";"";"";"research-with-us";"research with us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"783";"59.7.";"1237";"1";"microplastics research group";"2";"7";"";"";"";"microplastics-research-group";"microplastics research group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"825";"59.8.";"1237";"1";"missing persons group";"2";"8";"";"";"";"missing-persons-group";"missing persons group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"859";"59.9.";"1237";"1";"orpheus";"2";"9";"";"";"";"orpheus";"orpheus | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"883";"59.10.";"1237";"1";"our research and innovation culture";"2";"10";"";"";"";"our-research-and-innovation-culture";"our research and innovation culture | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"102";"59.10.1.";"883";"1";"advancing equity diversity and inclusion in research";"3";"1";"";"";"";"advancing-equity-diversity-and-inclusion-in-research";"advancing equity diversity and inclusion in research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"101";"59.10.1.1.";"102";"1";"resources events and updates";"4";"1";"";"";"";"resources-events-and-updates";"resources events and updates | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"298";"59.10.1.2.";"102";"1";"university women in research";"4";"2";"";"";"";"university-women-in-research";"university women in research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"297";"59.10.2.";"883";"1";"connecting with our partners";"3";"2";"";"";"";"connecting-with-our-partners";"connecting with our partners | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"446";"59.10.3.";"883";"1";"contract researcher hub";"3";"3";"";"";"";"contract-researcher-hub";"contract researcher hub | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"100";"59.10.3.1.";"446";"1";"end of contract guidance and support";"4";"1";"";"";"";"end-of-contract-guidance-and-support";"end of contract guidance and support | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"296";"59.10.3.2.";"446";"1";"planning for future rolescareers";"4";"2";"";"";"";"planning-for-future-rolescareers";"planning for future rolescareers | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"445";"59.10.3.3.";"446";"1";"starting at the university";"4";"3";"";"";"";"starting-at-the-university";"starting at the university | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"563";"59.10.3.4.";"446";"1";"welcome to our non uk research staff";"4";"4";"";"";"";"welcome-to-our-non-uk-research-staff";"welcome to our non uk research staff | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"651";"59.10.3.5.";"446";"1";"your development entitlement and access to training";"4";"5";"";"";"";"your-development-entitlement-and-access-to-training";"your development entitlement and access to training | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"562";"59.10.4.";"883";"1";"current news events and updates";"3";"4";"";"";"";"current-news-events-and-updates";"current news events and updates | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"99";"59.10.4.1.";"562";"1";"culture employment and development of academic researchers survey";"4";"1";"";"";"";"culture-employment-and-development-of-academic-researchers-survey";"culture employment and development of academic researchers survey | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"295";"59.10.4.2.";"562";"1";"research connect april 2026";"4";"2";"";"";"";"research-connect-april-2026";"research connect april 2026 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"444";"59.10.4.3.";"562";"1";"research connect february 2026";"4";"3";"";"";"";"research-connect-february-2026";"research connect february 2026 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"561";"59.10.4.4.";"562";"1";"research connect november 2025";"4";"4";"";"";"";"research-connect-november-2025";"research connect november 2025 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"650";"59.10.4.5.";"562";"1";"research connect september 2025";"4";"5";"";"";"";"research-connect-september-2025";"research connect september 2025 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"649";"59.10.5.";"883";"1";"open research";"3";"5";"";"";"";"open-research";"open research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"98";"59.10.5.1.";"649";"1";"open access";"4";"1";"";"";"";"open-access";"open access | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"294";"59.10.5.2.";"649";"1";"research data management";"4";"2";"";"";"";"research-data-management";"research data management | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"443";"59.10.5.3.";"649";"1";"ukrn";"4";"3";"";"";"";"ukrn";"ukrn | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"722";"59.10.6.";"883";"1";"qualitative research";"3";"6";"";"";"";"qualitative-research";"qualitative research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"782";"59.10.7.";"883";"1";"research integrity governance and ethics";"3";"7";"";"";"";"research-integrity-governance-and-ethics";"research integrity governance and ethics | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"97";"59.10.7.1.";"782";"1";"export controls guidance";"4";"1";"";"";"";"export-controls-guidance";"export controls guidance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"293";"59.10.7.2.";"782";"1";"external ethics services";"4";"2";"";"";"";"external-ethics-services";"external ethics services | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"442";"59.10.7.3.";"782";"1";"research ethics";"4";"3";"";"";"";"research-ethics";"research ethics | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"560";"59.10.7.4.";"782";"1";"research governance";"4";"4";"";"";"";"research-governance";"research governance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"648";"59.10.7.5.";"782";"1";"research integrity";"4";"5";"";"";"";"research-integrity";"research integrity | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"721";"59.10.7.6.";"782";"1";"research using animals";"4";"6";"";"";"";"research-using-animals";"research using animals | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"824";"59.10.8.";"883";"1";"supporting our ri community";"3";"8";"";"";"";"supporting-our-ri-community";"supporting our ri community | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"96";"59.10.8.1.";"824";"1";"international staff welcome";"4";"1";"";"";"";"international-staff-welcome";"international staff welcome | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"292";"59.10.8.2.";"824";"1";"pis guide to supporting your research staff";"4";"2";"";"";"";"pis-guide-to-supporting-your-research-staff";"pis guide to supporting your research staff | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"441";"59.10.8.3.";"824";"1";"research and innovation staff networks";"4";"3";"";"";"";"research-and-innovation-staff-networks";"research and innovation staff networks | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"559";"59.10.8.4.";"824";"1";"researchers concordat";"4";"4";"";"";"";"researchers-concordat";"researchers concordat | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"647";"59.10.8.5.";"824";"1";"resources and guidance to support you and your career";"4";"5";"";"";"";"resources-and-guidance-to-support-you-and-your-career";"resources and guidance to support you and your career | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"95";"59.10.8.5.1.";"647";"1";"narrative cvs";"5";"1";"";"";"";"narrative-cvs";"narrative cvs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"720";"59.10.8.6.";"824";"1";"support for mentoring";"4";"6";"";"";"";"support-for-mentoring";"support for mentoring | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"94";"59.10.8.6.1.";"720";"1";"additional support and resources";"5";"1";"";"";"";"additional-support-and-resources";"additional support and resources | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"291";"59.10.8.6.2.";"720";"1";"mentoring roles and responsibilities";"5";"2";"";"";"";"mentoring-roles-and-responsibilities";"mentoring roles and responsibilities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"440";"59.10.8.6.3.";"720";"1";"mentoring tips and techniques";"5";"3";"";"";"";"mentoring-tips-and-techniques";"mentoring tips and techniques | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"558";"59.10.8.6.4.";"720";"1";"planning for the mentoring sessions";"5";"4";"";"";"";"planning-for-the-mentoring-sessions";"planning for the mentoring sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"905";"59.11.";"1237";"1";"our research degrees subject areas";"2";"11";"";"";"";"our-research-degrees-subject-areas";"our research degrees subject areas | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"926";"59.12.";"1237";"1";"research areas";"2";"12";"";"";"";"research-areas";"research areas | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"93";"59.12.1.";"926";"1";"accounting";"3";"1";"";"";"";"accounting";"accounting | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"290";"59.12.2.";"926";"1";"areas of expertise";"3";"2";"";"";"";"areas-of-expertise";"areas of expertise | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"92";"59.12.2.1.";"290";"1";"accountability risk and rights";"4";"1";"";"";"";"accountability-risk-and-rights";"accountability risk and rights | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"289";"59.12.2.2.";"290";"1";"[Other area of expertise]";"4";"2";"";"";"";"other-area-of-expertise";"[Other area of expertise] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"439";"59.12.3.";"926";"1";"area studies";"3";"3";"";"";"";"area-studies";"area studies | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"557";"59.12.4.";"926";"1";"[Research areas]";"3";"4";"";"";"";"research-areas";"[Research areas] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"646";"59.12.5.";"926";"1";"centre for applied research and innovation in language sciences and education";"3";"5";"";"";"";"centre-for-applied-research-and-innovation-in-language-sciences-and-education";"centre for applied research and innovation in language sciences and education | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"719";"59.12.6.";"926";"1";"centre of excellence in defence risk and resilience cedrr";"3";"6";"";"";"";"centre-of-excellence-in-defence-risk-and-resilience-cedrr";"centre of excellence in defence risk and resilience cedrr | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"943";"59.13.";"1237";"1";"research groups and centres";"2";"13";"";"";"";"research-groups-and-centres";"research groups and centres | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"91";"59.13.1.";"943";"1";"advanced games research group";"3";"1";"";"";"";"advanced-games-research-group";"advanced games research group | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"288";"59.13.2.";"943";"1";"[Other centres and groups]";"3";"2";"";"";"";"other-centres-and-groups";"[Other centres and groups] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"959";"59.14.";"1237";"1";"research impact";"2";"14";"";"";"";"research-impact";"research impact | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"973";"59.15.";"1237";"1";"research projects";"2";"15";"";"";"";"research-projects";"research projects | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"90";"59.15.1.";"973";"1";"3dtelc";"3";"1";"";"";"";"3dtelc";"3dtelc | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"287";"59.15.2.";"973";"1";"[Other projects]";"3";"2";"";"";"";"other-projects";"[Other projects] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"986";"59.16.";"1237";"1";"research seminars";"2";"16";"";"";"";"research-seminars";"research seminars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"89";"59.16.1.";"986";"1";"business and law seminars";"3";"1";"";"";"";"business-and-law-seminars";"business and law seminars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"286";"59.16.2.";"986";"1";"creative and cultural industries seminars";"3";"2";"";"";"";"creative-and-cultural-industries-seminars";"creative and cultural industries seminars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"438";"59.16.3.";"986";"1";"humanities and social sciences seminars";"3";"3";"";"";"";"humanities-and-social-sciences-seminars";"humanities and social sciences seminars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"556";"59.16.4.";"986";"1";"research seminars faculty of technology";"3";"4";"";"";"";"research-seminars-faculty-of-technology";"research seminars faculty of technology | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"645";"59.16.5.";"986";"1";"science and health seminars";"3";"5";"";"";"";"science-and-health-seminars";"science and health seminars | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"998";"59.17.";"1237";"1";"space";"2";"17";"";"";"";"space";"space | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1010";"59.18.";"1237";"1";"work with us";"2";"18";"";"";"";"work-with-us";"work with us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1021";"59.19.";"1237";"1";"artificial intelligence and data science";"2";"19";"";"";"";"artificial-intelligence-and-data-science";"artificial intelligence and data science | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1239";"60.";"";"1";"responsible ai decision raid lab";"1";"60";"";"";"";"responsible-ai-decision-raid-lab";"responsible ai decision raid lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1241";"61.";"";"1";"search";"1";"61";"";"";"";"search";"search | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
